# Module Gain Results (Run: 1059)
# LMS Entries: 10001, Sample Rate: 1.00 Hz
# Current Run Time: 2.78 hours 
# Cumulative Time: 58.38 hours (total time up to this run)
# Formula: Gain = (Module LMS Mean - Module Pedestal Mean) × RefPMT Alpha Signal / RefPMT LMS Signal
# Reference PMT Params:
# RefPMT1: AlphaSignal=4541.90, AlphaError=2.68, LMSSignal=2372.33, LMSError=0.90, Valid=Yes
# RefPMT2: AlphaSignal=1917.46, AlphaError=1.07, LMSSignal=2372.89, LMSError=0.73, Valid=Yes
# RefPMT3: AlphaSignal=5641.65, AlphaError=2.87, LMSSignal=1593.40, LMSError=0.85, Valid=Yes
# G module
# module name	module signal(LMS-Pedestal)	signal error	gain1(RefPMT1)	gain1 error	gain2(RefPMT2)	gain2 error	gain3(RefPMT3)	gain3 error	LMS entries
G392	3106.923284	1.074114	5948.301172	4.654007	2510.615913	1.821426	11000.488353	8.967435	10001
G393	3197.382419	1.367573	6121.487997	5.031498	2583.713354	1.984179	11320.771336	9.658870	10001
G394	3095.100259	0.926401	5925.665624	4.521529	2501.062064	1.762145	10958.627311	8.729803	10001
G395	2857.222355	0.772754	5470.240984	4.114666	2308.839728	1.599548	10116.387939	7.953783	10001
G396	3911.522883	0.957744	7488.732106	5.566890	3160.789853	2.159465	13849.283674	10.771855	10001
G415	6175.357520	1.782468	11822.913865	8.972641	4990.129925	3.493553	21864.700948	17.331432	10001
G416	4873.474241	1.310222	9330.417874	7.012874	3938.115255	2.725831	17255.204500	13.556993	10001
G417	3719.384860	1.458536	7120.877890	5.725212	3005.528608	2.250321	13168.992630	11.008398	10001
G418	3782.873644	1.177055	7242.429141	5.560475	3056.832081	2.169343	13393.783387	10.730282	10001
G419	4254.356165	1.385323	8145.097078	6.302200	3437.823631	2.461940	15063.131968	12.153982	10001
G420	5510.682828	1.307797	10550.373513	7.817005	4453.025303	3.030467	19511.328965	15.130127	10001
G421	6084.716769	1.463632	11649.379332	8.643379	4916.885725	3.351701	21543.774930	16.727569	10001
G422	4199.604805	1.089304	8040.273897	6.016381	3393.580622	2.336634	14869.277262	11.635020	10001
G423	3698.477407	1.079111	7080.849923	5.382263	2988.633894	2.096194	13094.966925	10.394945	10001
G424	3023.056122	0.912679	5787.734884	4.422193	2442.845256	1.723830	10703.545154	8.537071	10001
G425	3218.280778	0.839330	6161.498554	4.613567	2600.600721	1.792024	11394.764845	8.921629	10001
G426	2061.589002	0.604630	3946.976207	3.002453	1665.911154	1.169501	7299.338843	5.798369	10001
G445	5081.460276	1.198055	9728.613601	7.203328	4106.182826	2.792213	17991.607606	13.943142	10001
G446	4992.647718	1.612360	9558.579198	7.385136	4034.415935	2.884283	17677.154551	14.244122	10001
G447	4376.078725	1.250897	8378.138702	6.349470	3536.184153	2.471600	15494.107401	12.265978	10001
G448	3540.427805	1.281833	6778.259048	5.353234	2860.918527	2.098245	12535.370614	10.307182	10001
G449	4374.576164	1.237374	8375.262002	6.337877	3534.969977	2.466443	15488.787377	12.245103	10001
G450	4432.702842	1.616829	8486.547333	6.712893	3581.940484	2.631832	15694.592859	12.923521	10001
G451	2816.107198	0.853168	5391.524739	4.121712	2275.615745	1.606849	9970.814084	7.956634	10001
G452	4345.966661	1.186270	8320.488220	6.266114	3511.851455	2.436430	15387.491506	12.111370	10001
G453	3285.285520	0.966146	6289.781216	4.786558	2654.745338	1.864569	11632.004333	9.243542	10001
G454	4057.932850	1.078937	7769.038537	5.831121	3279.099564	2.265925	14367.668259	11.273824	10001
G455	5078.711638	1.026643	9723.351248	7.102094	4103.961730	2.745911	17981.875676	13.763717	10001
G456	3598.100504	0.995518	6888.675223	5.197166	2907.522187	2.021442	12739.568721	10.043744	10001
G475	5998.818148	1.601233	11484.923753	8.624356	4847.473505	3.351649	21239.639071	16.673535	10001
G476	5441.644614	1.993469	10418.197708	8.248467	4397.237495	3.234339	19266.889693	15.878642	10001
G477	3911.598938	1.462970	7488.877716	5.956021	3160.851312	2.337102	13849.552958	11.461617	10001
G478	3657.760673	1.555444	7002.896470	5.746976	2955.731864	2.265812	12950.803739	11.033601	10001
G479	1914.300552	1.026452	3664.987893	3.237156	1546.891567	1.288968	6777.843868	6.184276	10001
G480	4041.849283	1.387631	7738.246049	6.046292	3266.102893	2.365798	14310.722184	11.651362	10001
G481	3193.116173	1.081962	6113.320136	4.764699	2580.265923	1.863569	11305.666106	9.183522	10001
G482	3853.279257	0.986733	7377.222875	5.511826	3113.724844	2.140084	13643.064123	10.660656	10001
G483	1833.050597	0.676397	3509.432328	2.782886	1481.235800	1.091478	6490.167249	5.356527	10001
G484	3288.037454	0.964456	6295.049878	4.788720	2656.969097	1.865286	11641.747932	9.248013	10001
G485	2727.478137	0.812397	5221.841647	3.981507	2203.997133	1.551485	9657.010725	7.687645	10001
G486	1762.267474	0.607985	3373.915841	2.638719	1424.037982	1.032640	6239.549888	5.084499	10001
G505	5615.986951	1.464473	10751.981530	8.050678	4538.118555	3.127075	19884.172669	15.568270	10001
G506	6582.254796	1.518117	12601.931344	9.310418	5318.931985	3.607511	23305.376606	18.025182	10001
G507	1191.869869	0.714884	2281.871900	2.106756	963.115979	0.843250	4219.978871	4.014013	10001
G508	3492.368173	1.160439	6686.247390	5.192308	2822.082912	2.029594	12365.208891	10.010598	10001
G509	4261.258668	1.304401	8158.312135	6.247084	3443.401346	2.436111	15087.571228	12.057873	10001
G510	4429.083245	1.372030	8479.617503	6.505623	3579.015591	2.537766	15681.777180	12.554918	10001
G511	3019.793149	0.974443	5781.487822	4.466253	2440.208541	1.744265	10691.992152	8.614408	10001
G512	3292.971547	0.830149	6304.496354	4.701809	2660.956197	1.824974	11659.217768	9.095386	10001
G513	2386.776751	0.772269	4569.558257	3.531701	1928.686081	1.379392	8450.710704	6.811604	10001
G514	2993.797270	0.986642	5731.717904	4.444413	2419.202014	1.736823	10599.950174	8.569705	10001
G515	3607.763953	1.153330	6907.176197	5.327220	2915.330944	2.079943	12773.783489	10.276368	10001
G516	2222.063069	0.675491	4254.208794	3.254001	1795.585661	1.268689	7867.519302	6.281310	10001
G535	4296.137020	1.379350	8225.087823	6.348409	3471.585546	2.478964	15211.062820	12.245533	10001
G536	4564.070444	1.354791	8738.054690	6.659049	3688.094889	2.594617	16159.717886	12.858101	10001
G537	5601.161074	1.385437	10723.596928	7.980445	4526.138188	3.096343	19831.679617	15.440567	10001
G538	4540.967190	1.733013	8693.822792	6.945779	3669.425809	2.727408	16077.917644	13.361667	10001
G539	4677.257517	1.153980	8954.754858	6.662219	3779.558127	2.584751	16560.472253	12.890375	10001
G540	2848.249736	1.120973	5453.062626	4.388067	2301.589211	1.724978	10084.619150	8.436800	10001
G541	3716.382704	1.119089	7115.130170	5.434208	3003.102652	2.118179	13158.363086	10.491122	10001
G542	3198.232811	1.036542	6123.116099	4.733784	2584.400532	1.848985	11323.782267	9.129854	10001
G543	3617.893948	1.011121	6926.570386	5.232897	2923.516703	2.035833	12809.650126	10.111634	10001
G544	3318.601971	0.830064	6353.566595	4.734183	2681.667410	1.837241	11749.965799	9.158715	10001
G545	4000.398188	1.116309	7658.886641	5.784935	3232.607448	2.250517	14163.958894	11.178547	10001
G546	3557.733382	1.262950	6811.391114	5.357498	2874.902669	2.098544	12596.643385	10.318665	10001
G565	3626.702511	1.496828	6943.434654	5.653619	2930.634651	2.226428	12840.838053	10.860560	10001
G566	6130.511260	1.975661	11737.054308	9.064933	4953.890945	3.540114	21705.916611	17.484559	10001
G567	4178.464861	1.218203	7999.800820	6.080070	3376.498038	2.367917	14794.428392	11.742755	10001
G568	3550.454006	1.483689	6797.454521	5.552627	2869.020413	2.187701	12570.869754	10.664045	10001
G569	3692.797493	1.495709	7069.975552	5.729286	2984.044117	2.254619	13074.856411	11.009772	10001
G570	4468.396141	1.442555	8554.883264	6.609262	3610.783219	2.581238	15820.969884	12.747713	10001
G571	3585.982858	1.248926	6865.475612	5.379413	2897.730263	2.105824	12696.664531	10.363980	10001
G572	3781.657537	1.126449	7240.100867	5.520416	3055.849379	2.151159	13389.477593	10.659023	10001
G573	2256.640423	0.851944	4320.408213	3.443264	1823.526633	1.351555	7989.945171	6.625077	10001
G574	5244.033060	1.714012	10039.864247	7.773446	4237.553246	3.037017	18567.218862	14.990519	10001
G575	3293.134240	1.001377	6304.807833	4.822702	2661.087664	1.880318	11659.793801	9.309394	10001
G576	2546.746739	0.844763	4875.825770	3.785197	2057.953256	1.479498	9017.106404	7.297920	10001
G595	3826.636410	1.548169	7326.214316	5.935261	3092.195521	2.335576	13548.731465	11.405824	10001
G596	5020.514967	1.453912	9611.931913	7.298169	4056.934663	2.841824	17775.822373	14.096483	10001
G597	6792.794028	2.614316	13005.015248	10.410241	5489.062722	4.089028	24050.819658	20.023358	10001
G598	5790.750960	2.004781	11086.572655	8.676629	4679.340356	3.395901	20502.948630	16.717943	10001
G599	5954.059697	1.938618	11399.232308	8.819923	4811.305479	3.445473	21081.165631	17.009508	10001
G600	2479.064541	1.231744	4746.246099	4.081532	2003.261206	1.619651	8777.468293	7.810839	10001
G601	3614.661274	0.966329	6920.381331	5.197723	2920.904472	2.020041	12798.204400	10.048633	10001
G602	3675.019805	1.047269	7035.939614	5.329938	2969.678475	2.074577	13011.912063	10.296812	10001
G603	2844.915395	0.852608	5446.678928	4.156862	2298.894826	1.620081	10072.813459	8.025602	10001
G604	3148.759964	0.777866	6028.398797	4.485683	2544.422938	1.740362	11148.616863	8.679005	10001
G605	4775.538505	1.115760	9142.916864	6.763489	3858.976185	2.621274	16908.449583	13.092808	10001
G606	6629.055196	1.604959	12691.532165	9.423083	5356.750051	3.654515	23471.079847	18.235447	10001
G625	6149.180793	2.109178	11772.797708	9.197070	4968.977260	3.598533	21772.018652	17.723241	10001
G626	6815.905672	2.506947	13049.263207	10.340483	5507.738581	4.055201	24132.649603	19.904537	10001
G627	5152.710219	1.439176	9865.023830	7.452213	4163.757868	2.899203	18243.877807	14.400167	10001
G628	4122.088585	1.506806	7891.866687	6.245391	3330.941980	2.448725	14594.820447	12.023066	10001
G629	5695.763978	1.802070	10904.717127	8.395541	4602.584091	3.276951	20166.634184	16.197566	10001
G630	5162.443172	1.554766	9883.657872	7.548859	4171.622789	2.942452	18278.338665	14.573576	10001
G631	3631.625506	1.257376	6952.859880	5.441560	2934.612782	2.129749	12858.268591	10.484670	10001
G632	5487.237968	1.426046	10505.487601	7.862881	4434.080181	3.053904	19428.319221	15.205646	10001
G633	2909.813436	0.952946	5570.928242	4.314852	2351.337077	1.685874	10302.593879	8.320640	10001
G634	3938.277800	1.314827	7539.955226	5.860374	3182.409737	2.291063	13944.013131	11.297822	10001
G635	3545.026998	1.077576	6787.064346	5.191290	2864.635003	2.024006	12551.654687	10.020937	10001
G636	3279.078418	0.996216	6277.897525	4.801443	2649.729556	1.871984	11610.027234	9.268463	10001
G655	6130.217842	1.570242	11736.492550	8.769103	4953.653842	3.404811	21704.877724	16.960648	10001
G656	3636.076746	1.396549	6961.381917	5.569815	2938.209702	2.187603	12874.028817	10.713525	10001
G657	3953.601322	1.350181	7569.292585	5.908275	3194.792238	2.311410	13998.268164	11.386315	10001
G658	5557.295643	1.766793	10639.615197	8.198166	4490.691787	3.200356	19676.368037	15.815716	10001
G659	3614.673417	1.277061	6920.404580	5.437981	2920.914284	2.129737	12798.247395	10.474468	10001
G660	3834.942584	1.337063	7342.116745	5.754099	3098.907503	2.252575	13578.140616	11.085666	10001
G661	3173.881544	0.832794	6076.494842	4.553290	2564.722969	1.768848	11237.563265	8.804510	10001
G662	3161.465487	0.895790	6052.723914	4.581436	2554.689908	1.782984	11193.602508	8.851389	10001
G663	3909.875740	0.983116	7485.578600	5.580994	3159.458844	2.166107	13843.451739	10.796395	10001
G664	2645.749564	0.780266	5065.369754	3.856401	2137.954609	1.502343	9367.639494	7.447013	10001
G665	3276.201505	1.012767	6272.389586	4.810580	2647.404805	1.876440	11599.841129	9.283986	10001
G666	2995.215840	0.871000	5734.433799	4.356689	2420.348319	1.696625	10604.972813	8.414564	10001
G685	4618.341408	1.486797	8841.958137	6.827719	3731.949704	2.666337	16351.871684	13.169583	10001
G686	3851.738500	1.455734	7374.273048	5.878572	3112.479803	2.307554	13637.608863	11.310564	10001
G687	3779.034412	1.733842	7235.078812	6.066894	3053.729707	2.399303	13380.190058	11.630069	10001
G688	5175.473813	1.574265	9908.605438	7.579720	4182.152478	2.955275	18324.475436	14.631279	10001
G689	5910.482556	1.590216	11315.802516	8.505936	4776.092037	3.306226	20926.874780	16.443185	10001
G690	6004.259797	1.995965	11495.341959	8.927604	4851.870745	3.489712	21258.905975	17.212014	10001
G691	2214.226613	0.920828	4239.205657	3.458505	1789.253246	1.362375	7839.773257	6.642809	10001
G692	2059.469000	0.865141	3942.917396	3.225276	1664.198041	1.270997	7291.832683	6.193655	10001
G693	3700.162287	0.953435	7084.075678	5.296693	2989.995397	2.056828	13100.932473	10.243915	10001
G694	3352.960428	1.048132	6419.346930	4.932310	2709.431497	1.924523	11871.616635	9.517492	10001
G695	4414.862987	1.270530	8452.392377	6.411934	3567.524607	2.496338	15631.428405	12.385647	10001
G696	5104.018556	1.311224	9771.802128	7.303679	4124.411527	2.836004	18071.478291	14.125897	10001
G715	6403.412659	1.598869	12259.532517	9.133063	5174.414766	3.544231	22672.161473	17.669053	10001
G716	6722.717096	1.674015	12870.850783	9.585545	5432.435556	3.719615	23802.702660	18.544925	10001
G717	5730.871402	1.885606	10971.931381	8.505213	4630.953397	3.323572	20290.936836	16.400115	10001
G718	4778.434665	1.618415	9148.461653	7.129678	3861.316490	2.788521	16918.703836	13.741893	10001
G719	4370.503120	1.456670	8367.464033	6.501529	3531.678666	2.541586	15474.366205	12.534171	10001
G720	4565.618416	1.579282	8741.018329	6.839794	3689.345760	2.676918	16165.198692	13.178943	10001
G721	2752.498464	0.900676	5269.743841	4.080968	2224.215345	1.594452	9745.598628	7.869720	10001
G722	3454.594844	1.203830	6613.929178	5.182880	2791.559365	2.028924	12231.467236	9.985252	10001
G723	3534.729824	0.954983	6767.350086	5.089647	2856.314151	1.978517	12515.196129	9.838565	10001
G724	7002.517045	2.476318	13406.536480	10.536725	5658.533898	4.126741	24793.372786	20.295206	10001
G725	3857.219314	1.177746	7384.766236	5.652480	3116.908691	2.204087	13657.014434	10.910552	10001
G726	4253.592638	1.236342	8143.635282	6.186628	3437.206647	2.409228	15060.428596	11.948999	10001
G727	2669.789691	0.974233	5111.395326	4.043511	2157.380749	1.585308	9452.756866	7.784427	10001
G728	1885.420119	0.907425	3609.695405	3.072019	1523.554114	1.217367	6675.588729	5.883018	10001
G729	2689.496991	0.894258	5149.125562	3.999121	2173.305655	1.563227	9522.533264	7.710098	10001
G730	1918.782487	0.735399	3673.568697	2.937788	1550.513291	1.153759	6793.712775	5.651037	10001
G731	2418.121980	0.780546	4629.569671	3.576588	1954.015264	1.396826	8561.692789	6.898412	10001
G732	1396.988851	0.469521	2674.578565	2.081373	1128.866765	0.813862	4946.230780	4.012143	10001
G733	2489.342058	0.773998	4765.922724	3.658661	2011.566174	1.427347	8813.857250	7.060342	10001
G734	3172.062237	0.982382	6073.011722	4.659064	2563.252839	1.817432	11231.121757	8.991354	10001
G735	2771.434159	0.840328	5305.996818	4.056855	2239.516739	1.581600	9812.643058	7.831349	10001
G736	2661.815155	0.813399	5096.127828	3.901199	2150.936754	1.521238	9424.521926	7.530108	10001
G737	3293.514875	0.911848	6305.536571	4.757639	2661.395245	1.850517	11661.141493	9.194272	10001
G738	2812.687342	0.830582	5384.977317	4.100532	2272.852257	1.597504	9958.705612	7.918319	10001
G739	2623.010941	0.864105	5021.835955	3.893689	2119.580178	1.521589	9287.130281	7.507844	10001
G740	2652.491267	0.717397	5078.276955	3.819844	2143.402387	1.484938	9391.509421	7.383881	10001
G741	3757.167635	0.851996	7193.214188	5.305781	3036.059789	2.055208	13302.767733	10.273576	10001
G742	2504.209804	0.870207	4794.387486	3.754955	2023.580375	1.469808	8866.498547	7.234550	10001
G743	2814.234186	0.703153	5387.938799	4.014187	2274.102217	1.557790	9964.182426	7.765896	10001
G744	7437.956233	1.772461	14240.198336	10.555353	6010.399861	4.092381	26335.105000	20.429554	10001
G745	918.468151	0.490090	1758.435816	1.550387	742.187864	0.617195	3251.962560	2.962199	10001
G746	3015.116522	0.984596	5772.534274	4.468708	2436.429492	1.745838	10675.433912	8.617688	10001
G747	4155.019028	1.253749	7954.913043	6.077541	3357.552130	2.369072	14711.415200	11.732813	10001
G748	2808.408414	0.896716	5376.785178	4.146039	2269.394578	1.618710	9943.555482	7.997967	10001
G749	2474.016622	0.973414	4736.581702	3.811261	1999.182127	1.498216	8759.595443	7.327830	10001
G750	3444.261745	1.394279	6594.146139	5.342958	2783.209482	2.102545	12194.881480	10.267482	10001
G751	2928.667364	0.830908	5607.024675	4.244851	2366.572398	1.652047	10369.348802	8.200978	10001
G752	2917.063488	0.810438	5584.808693	4.215818	2357.195637	1.639909	10328.263684	8.146865	10001
G753	2305.463038	0.889192	4413.880626	3.534967	1862.978793	1.388602	8162.808340	6.799004	10001
G754	4193.277159	1.381686	8028.159423	6.224879	3388.467432	2.432594	14846.873363	12.002828	10001
G755	3501.246708	1.150223	6703.245620	5.194773	2829.257402	2.029861	12396.644561	10.017006	10001
G756	3650.800798	1.028769	6989.571574	5.286500	2950.107788	2.057100	12926.161347	10.214238	10001
G757	3819.654337	1.131121	7312.846921	5.570925	3086.553507	2.170507	13524.010478	10.757338	10001
G758	4000.059341	1.165304	7658.237906	5.819822	3232.333635	2.266517	14162.759157	11.240230	10001
G759	1690.446405	0.748936	3236.412172	2.686279	1366.001428	1.060830	5985.257533	5.153205	10001
G760	1395.948292	0.635629	2672.586383	2.236011	1128.025920	0.884007	4942.546540	4.287045	10001
G761	3623.146408	1.079201	6936.626384	5.288999	2927.761066	2.060981	12828.247182	10.212198	10001
G762	3299.722050	1.296789	6317.420400	5.081866	2666.411085	1.997610	11683.118848	9.770998	10001
G763	3472.133773	1.148464	6647.508002	5.157930	2805.732072	2.015878	12293.566220	9.944981	10001
G764	1565.727160	0.656351	2997.633301	2.450687	1265.219371	0.965673	5543.671926	4.706362	10001
G765	3154.121405	1.070367	6038.663441	4.707860	2548.755365	1.841425	11167.599778	9.073763	10001
G766	4364.842245	0.993506	8356.626112	6.166111	3527.104275	2.388618	15454.323101	11.939061	10001
G767	3873.211384	1.067477	7415.383552	5.591626	3129.831427	2.174667	13713.636556	10.806531	10001
G768	2069.201682	0.751947	3961.550918	3.131139	1672.062743	1.227429	7326.292580	6.028370	10001
G769	3032.520976	0.808564	5805.855641	4.359176	2450.493534	1.694047	10737.056769	8.427730	10001
G770	2432.292981	0.774838	4656.700493	3.589368	1965.466445	1.401279	8611.867162	6.924335	10001
G771	3139.759818	0.819255	6011.167737	4.501272	2537.150177	1.748425	11116.750609	8.704431	10001
G772	2506.528102	0.932845	4798.825939	3.812432	2025.453725	1.495716	8874.706799	7.337160	10001
G773	3295.346352	0.939311	6309.042991	4.779463	2662.875209	1.860327	11667.626089	9.233331	10001
G774	3425.467423	1.116255	6558.163824	5.075000	2768.022327	1.982581	12128.337601	9.787185	10001
G775	76.044062	0.033526	145.588719	0.120674	61.449033	0.047645	269.244439	0.231516	10001
G776	3266.737442	0.799872	6254.270345	4.649233	2639.757167	1.803494	11566.332318	8.996201	10001
G777	1770.413966	0.793020	3389.512553	2.822235	1430.620929	1.115018	6268.393660	5.412813	10001
G778	2363.206410	0.699940	4524.432106	3.446799	1909.639561	1.342925	8367.256675	6.655683	10001
G779	2231.733857	0.899234	4272.723818	3.457998	1803.400349	1.360544	7901.760055	6.645752	10001
G780	1997.419320	0.736137	3824.121356	3.031613	1614.057468	1.188981	7072.137274	5.835400	10001
G781	4177.628661	1.123221	7998.199888	6.011611	3375.822328	2.336655	14791.467709	11.621387	10001
G782	2810.226477	0.977397	5380.265916	4.214536	2270.863703	1.649748	9949.992584	8.119901	10001
G783	3781.473640	1.297811	7239.748790	5.656429	3055.700777	2.213229	13388.826480	10.900141	10001
G784	2518.104173	0.762931	4820.988688	3.685583	2034.808017	1.436827	8915.693469	7.114717	10001
G785	3711.906435	1.002631	7106.560214	5.344612	2999.485507	2.077620	13142.514240	10.331452	10001
G786	3380.651359	0.935732	6472.362078	4.883343	2731.807747	1.899399	11969.660176	9.437225	10001
G787	4165.352906	1.036164	7974.697573	5.938474	3365.902641	2.304343	14748.003713	11.489136	10001
G788	2378.159905	0.733193	4553.061038	3.490435	1921.723054	1.361397	8420.201579	6.736464	10001
G789	3600.285746	1.037312	6892.858937	5.229757	2909.288018	2.036145	12747.305871	10.101948	10001
G790	1966.953194	0.887409	3765.793011	3.142101	1589.438662	1.241757	6964.267774	6.025406	10001
G791	2316.491381	0.745025	4434.994733	3.424100	1871.890482	1.337129	8201.855705	6.604634	10001
G792	2309.570431	0.710425	4421.744359	3.388519	1866.297860	1.321562	8177.351132	6.539966	10001
G793	3384.078546	1.065050	6478.923533	4.983702	2734.577159	1.944948	11981.794600	9.615777	10001
G794	2458.188199	0.893197	4706.277692	3.719663	1986.391630	1.458129	8703.552736	7.161467	10001
G795	3884.542386	1.018287	7437.077107	5.572158	3138.987685	2.164609	13753.755523	10.774762	10001
G796	3691.127339	1.015688	7066.777989	5.327635	2982.694514	2.071919	13068.943000	10.296517	10001
G797	2544.818694	0.820421	4872.134468	3.763166	2056.395258	1.469639	9010.279897	7.258403	10001
G798	2916.208115	0.959442	5583.171055	4.327904	2356.504435	1.691206	10325.235119	8.345258	10001
G799	3148.375015	0.881202	6027.661800	4.554710	2544.111872	1.772051	11147.253898	8.801010	10001
G800	2505.727654	0.815067	4797.293457	3.711173	2024.806906	1.449716	8871.872704	7.157216	10001
G801	3910.531819	1.239201	7486.834684	5.765654	3159.989003	2.250554	13845.774677	11.123468	10001
G802	2937.153588	1.083829	5623.271814	4.459118	2373.429873	1.748915	10399.395442	8.582954	10001
G803	3725.963582	1.133246	7133.473060	5.456762	3010.844686	2.127544	13192.285501	10.533306	10001
G804	3911.944109	1.163775	7489.538557	5.709498	3161.130234	2.224765	13850.775083	11.024287	10001
G805	4500.622491	1.374202	8616.581611	6.595344	3636.824411	2.571740	15935.071698	12.730489	10001
G806	2150.881444	0.797441	4117.929362	3.268767	1738.065825	1.282254	7615.490990	6.291259	10001
G807	3136.413740	0.992941	6004.761567	4.623552	2534.446308	1.804699	11104.903362	8.920170	10001
G808	3002.455304	0.982170	5748.293979	4.451324	2426.198324	1.739136	10630.605131	8.583949	10001
G809	1571.001326	1.007382	3007.730856	2.859445	1269.481273	1.148160	5562.345834	5.439138	10001
G810	2543.574862	1.044328	4869.753113	3.959850	2055.390153	1.559101	9005.875938	7.607587	10001
G811	2374.702678	0.944510	4546.442069	3.667828	1918.929367	1.442406	8407.960790	7.050680	10001
G812	4674.858449	1.081683	8950.161768	6.614544	3777.619509	2.563091	16551.978024	12.805555	10001
G813	2390.486391	0.885638	4576.660478	3.632333	1931.683735	1.424837	8463.845193	6.991084	10001
G814	1818.886966	0.632712	3482.315617	2.727898	1469.790575	1.067821	6440.018970	5.255669	10001
G815	3178.456373	0.866527	6085.253493	4.582035	2568.419757	1.781565	11253.761073	8.856443	10001
G816	1395.450280	0.654712	2671.632923	2.255546	1127.623490	0.892848	4940.783259	4.321796	10001
G817	4551.995479	1.141616	8714.936794	6.495655	3678.337455	2.520972	16116.964816	12.566118	10001
G818	2579.259357	1.029447	4938.072187	3.987155	2084.225773	1.568186	9132.221790	7.664040	10001
G819	2406.898087	0.796056	4608.081179	3.575447	1944.945557	1.397391	8521.953054	6.893810	10001
G820	3475.290737	1.166632	6653.552108	5.176681	2808.283124	2.024119	12304.743884	9.978967	10001
G821	2088.787227	0.950654	3999.048053	3.345321	1687.889262	1.322547	7395.637890	6.413957	10001
G822	2785.115842	1.216383	5332.190824	4.407984	2250.572516	1.739739	9861.084932	8.458446	10001
G823	2429.529365	0.905209	4651.409466	3.696233	1963.233246	1.450185	8602.082203	7.113395	10001
G824	1939.892647	1.042343	3713.984754	3.282956	1567.571808	1.307329	6868.456193	6.271469	10001
G825	927.808083	0.520644	1776.317406	1.596256	749.735196	0.636927	3285.031873	3.046240	10001
G826	2833.838283	1.059882	5425.471451	4.314965	2289.943728	1.693163	10033.593421	8.303610	10001
G827	3333.003632	0.904314	6381.139024	4.801822	2693.304981	1.866813	11800.956859	9.281753	10001
G828	1848.261163	0.798125	3538.553430	2.916071	1493.527024	1.150392	6544.022347	5.596879	10001
G829	4318.203445	1.410626	8267.334680	6.400421	3489.416793	2.500547	15289.192027	12.342840	10001
G830	4537.968276	1.220971	8688.081278	6.530734	3667.002473	2.538474	16067.299577	12.624835	10001
G831	2222.739807	0.906921	4255.504430	3.454894	1796.132514	1.359964	7869.915386	6.638248	10001
G832	1898.303171	0.711949	3634.360408	2.892237	1533.964540	1.135003	6721.202943	5.565489	10001
G833	2498.162129	1.033910	4782.809024	3.897129	2018.693421	1.534874	8845.085923	7.485964	10001
G834	3777.012569	1.170690	7231.207931	5.548342	3052.095913	2.164375	13373.031445	10.707422	10001
G835	2118.262315	0.719122	4055.479026	3.161963	1711.707239	1.236780	7499.998487	6.094221	10001
G836	2834.444593	0.937198	5426.632251	4.210352	2290.433670	1.645517	10035.740146	8.118002	10001
G837	4150.984625	1.057227	7947.189053	5.933912	3354.292044	2.303703	14697.130842	11.477656	10001
G838	2203.436435	0.918598	4218.547524	3.443856	1780.534011	1.356733	7801.569148	6.614365	10001
G839	1599.491666	0.811135	3062.276498	2.651683	1292.503503	1.053201	5663.219795	5.072229	10001
G840	2250.977824	0.837119	4309.566991	3.423185	1818.950849	1.342970	7969.895962	6.588121	10001
G841	2415.231069	0.790917	4624.034933	3.581409	1951.679202	1.399304	8551.457122	6.906296	10001
G842	3527.161993	1.135601	6752.861239	5.214600	2850.198803	2.036392	12488.401186	10.058123	10001
G843	2635.884155	0.838421	5046.482122	3.888803	2129.982654	1.518112	9332.709660	7.502139	10001
G844	2616.275509	0.872271	5008.940760	3.892181	2114.137468	1.521551	9263.282556	7.503624	10001
G845	2395.130028	0.808007	4585.550865	3.571001	1935.436125	1.396499	8480.286627	6.883230	10001
G846	3167.866215	0.853381	6064.978307	4.559694	2559.862153	1.772387	11216.265165	8.814417	10001
G847	1177.954425	0.640182	2255.230350	2.001958	951.871306	0.797629	4170.709330	3.823351	10001
G848	1313.806459	0.505558	2515.323291	2.013388	1061.649452	0.790832	4651.712105	3.872619	10001
G849	4433.169440	1.742020	8487.440649	6.827277	3582.317528	2.683694	15696.244912	13.126959	10001
G850	2994.560749	1.145542	5733.179608	4.582895	2419.818960	1.799722	10602.653376	8.815803	10001
G851	2729.541576	1.084712	5225.792165	4.215012	2205.664539	1.657539	9664.316614	8.102661	10001
G852	2638.852853	1.073352	5052.165786	4.098455	2132.381574	1.613102	9343.220742	7.875245	10001
G853	2852.598979	1.085975	5461.389387	4.360825	2305.103710	1.712221	10100.018242	8.389323	10001
G854	3641.412236	1.089187	6971.596879	5.319069	2942.521159	2.072928	12892.919852	10.269715	10001
G855	3293.097626	0.899084	6304.737735	4.748205	2661.058078	1.846237	11659.664166	9.177478	10001
G856	3160.347032	0.994056	6050.582599	4.653760	2553.786117	1.816155	11189.642467	8.979244	10001
G857	3906.456100	1.007444	7479.031594	5.592561	3156.695532	2.171760	13831.344036	10.816035	10001
G858	4918.043878	1.273857	9415.747828	7.044430	3974.130704	2.735822	17413.009416	13.623350	10001
G859	3903.700106	1.323292	7473.755158	5.825479	3154.468492	2.278491	13821.586061	11.228006	10001
G860	3236.528436	1.100542	6196.434263	4.832704	2615.346132	1.890374	11459.373185	9.314101	10001
